#       Energy(Ry)            Total                 X                  Y                   Z
      0.60600000E+00      0.45550071E+01      0.34941404E+00      0.37431862E+00      0.38312745E+01
      0.60700000E+00      0.40007708E+01      0.30242210E+00      0.32302024E+00      0.33753285E+01
      0.60800000E+00      0.33040636E+01      0.26577257E+00      0.28304102E+00      0.27552501E+01
      0.60900000E+00      0.26587854E+01      0.23678086E+00      0.25143536E+00      0.21705692E+01
      0.61000000E+00      0.21370345E+01      0.21354181E+00      0.22611450E+00      0.16973782E+01
      0.61100000E+00      0.17376541E+01      0.19468816E+00      0.20558057E+00      0.13373854E+01
      0.61200000E+00      0.14365509E+01      0.17922563E+00      0.18874511E+00      0.10685802E+01
      0.61300000E+00      0.12087924E+01      0.16642118E+00      0.17480627E+00      0.86756496E+00
      0.61400000E+00      0.10345629E+01      0.15572696E+00      0.16316518E+00      0.71567078E+00
      0.61500000E+00      0.89939007E+00      0.14672823E+00      0.15336875E+00      0.59929310E+00
      0.61600000E+00      0.79298783E+00      0.13910708E+00      0.14506991E+00      0.50881084E+00
      0.61700000E+00      0.70807223E+00      0.13261710E+00      0.13799976E+00      0.43745538E+00
      0.61800000E+00      0.63944958E+00      0.12706519E+00      0.13194768E+00      0.38043671E+00
      0.61900000E+00      0.58337365E+00      0.12229859E+00      0.12674714E+00      0.33432792E+00
      0.62000000E+00      0.53710618E+00      0.11819534E+00      0.12226521E+00      0.29664562E+00
      0.62100000E+00      0.49861830E+00      0.11465728E+00      0.11839493E+00      0.26556609E+00
      0.62200000E+00      0.46638711E+00      0.11160479E+00      0.11504958E+00      0.23973274E+00
      0.62300000E+00      0.43925569E+00      0.10897290E+00      0.11215836E+00      0.21812444E+00
      0.62400000E+00      0.41633581E+00      0.10670822E+00      0.10966314E+00      0.19996445E+00
      0.62500000E+00      0.39693943E+00      0.10476670E+00      0.10751591E+00      0.18465683E+00
      0.62600000E+00      0.38053005E+00      0.10311180E+00      0.10567686E+00      0.17174140E+00
      0.62700000E+00      0.36668770E+00      0.10171313E+00      0.10411283E+00      0.16086175E+00
      0.62800000E+00      0.35508365E+00      0.10054531E+00      0.10279615E+00      0.15174220E+00
      0.62900000E+00      0.34546216E+00      0.99587152E-01      0.10170368E+00      0.14417133E+00
      0.63000000E+00      0.33762724E+00      0.98820947E-01      0.10081604E+00      0.13799026E+00
      0.63100000E+00      0.33143347E+00      0.98231904E-01      0.10011702E+00      0.13308455E+00
      0.63200000E+00      0.32677981E+00      0.97807719E-01      0.99593102E-01      0.12937899E+00
      0.63300000E+00      0.32360612E+00      0.97538208E-01      0.99233070E-01      0.12683485E+00
      0.63400000E+00      0.32189210E+00      0.97415023E-01      0.99027677E-01      0.12544940E+00
      0.63500000E+00      0.32165865E+00      0.97431415E-01      0.98969399E-01      0.12525783E+00
      0.63600000E+00      0.32297207E+00      0.97582041E-01      0.99052229E-01      0.12633780E+00
      0.63700000E+00      0.32595163E+00      0.97862815E-01      0.99271504E-01      0.12881731E+00
      0.63800000E+00      0.33078154E+00      0.98270784E-01      0.99623771E-01      0.13288698E+00
      0.63900000E+00      0.33772925E+00      0.98804031E-01      0.10010669E+00      0.13881854E+00
      0.64000000E+00      0.34717248E+00      0.99461596E-01      0.10071892E+00      0.14699197E+00
      0.64100000E+00      0.35963930E+00      0.10024343E+00      0.10146010E+00      0.15793577E+00
      0.64200000E+00      0.37586752E+00      0.10115033E+00      0.10233078E+00      0.17238641E+00
      0.64300000E+00      0.39689303E+00      0.10218395E+00      0.10333236E+00      0.19137672E+00
      0.64400000E+00      0.42418108E+00      0.10334677E+00      0.10446715E+00      0.21636717E+00
      0.64500000E+00      0.45981888E+00      0.10464207E+00      0.10573828E+00      0.24943854E+00
      0.64600000E+00      0.50678757E+00      0.10607400E+00      0.10714977E+00      0.29356380E+00
      0.64700000E+00      0.56930600E+00      0.10764754E+00      0.10870655E+00      0.35295191E+00
      0.64800000E+00      0.65312646E+00      0.10936860E+00      0.11041444E+00      0.43334342E+00
      0.64900000E+00      0.76528365E+00      0.11124400E+00      0.11228028E+00      0.54175937E+00
      0.65000000E+00      0.91176665E+00      0.11328161E+00      0.11431191E+00      0.68417314E+00
      0.65100000E+00      0.10897021E+01      0.11549035E+00      0.11651830E+00      0.85769343E+00
      0.65200000E+00      0.12712277E+01      0.11788031E+00      0.11890963E+00      0.10344378E+01
      0.65300000E+00      0.13926154E+01      0.12046290E+00      0.12149740E+00      0.11506551E+01
      0.65400000E+00      0.13898553E+01      0.12325090E+00      0.12429452E+00      0.11423098E+01
      0.65500000E+00      0.12679265E+01      0.12625866E+00      0.12731554E+00      0.10143523E+01
      0.65600000E+00      0.10944305E+01      0.12950227E+00      0.13057675E+00      0.83435149E+00
      0.65700000E+00      0.92928855E+00      0.13299974E+00      0.13409644E+00      0.66219236E+00
      0.65800000E+00      0.79653308E+00      0.13677127E+00      0.13789511E+00      0.52186670E+00
      0.65900000E+00      0.69751164E+00      0.14083948E+00      0.14199577E+00      0.41467639E+00
      0.66000000E+00      0.62605240E+00      0.14522979E+00      0.14642427E+00      0.33439835E+00
      0.66100000E+00      0.57536864E+00      0.14997075E+00      0.15120966E+00      0.27418823E+00
      0.66200000E+00      0.54001273E+00      0.15509450E+00      0.15638470E+00      0.22853354E+00
      0.66300000E+00      0.51602717E+00      0.16063730E+00      0.16198633E+00      0.19340354E+00
      0.66400000E+00      0.50064076E+00      0.16664014E+00      0.16805635E+00      0.16594428E+00
      0.66500000E+00      0.49193875E+00      0.17314944E+00      0.17464214E+00      0.14414718E+00
      0.66600000E+00      0.48860606E+00      0.18021795E+00      0.18179756E+00      0.12659055E+00
      0.66700000E+00      0.48974674E+00      0.18790577E+00      0.18958399E+00      0.11225697E+00
      0.66800000E+00      0.49476177E+00      0.19628157E+00      0.19807164E+00      0.10040857E+00
      0.66900000E+00      0.50326775E+00      0.20542406E+00      0.20734101E+00      0.90502684E-01
      0.67000000E+00      0.51504325E+00      0.21542383E+00      0.21748479E+00      0.82134628E-01
      0.67100000E+00      0.52999408E+00      0.22638545E+00      0.22861010E+00      0.74998534E-01
      0.67200000E+00      0.54813160E+00      0.23843017E+00      0.24084117E+00      0.68860260E-01
      0.67300000E+00      0.56956032E+00      0.25169916E+00      0.25432275E+00      0.63538408E-01
      0.67400000E+00      0.59447263E+00      0.26635750E+00      0.26922427E+00      0.58890860E-01
      0.67500000E+00      0.62314925E+00      0.28259922E+00      0.28574494E+00      0.54805096E-01
      0.67600000E+00      0.65596489E+00      0.30065345E+00      0.30412028E+00      0.51191159E-01
      0.67700000E+00      0.69339899E+00      0.32079234E+00      0.32463018E+00      0.47976468E-01
      0.67800000E+00      0.73605216E+00      0.34334092E+00      0.34760928E+00      0.45101963E-01
      0.67900000E+00      0.78466913E+00      0.36868982E+00      0.37346010E+00      0.42519201E-01
      0.68000000E+00      0.84016994E+00      0.39731165E+00      0.40267014E+00      0.40188151E-01
      0.68100000E+00      0.90369164E+00      0.42978220E+00      0.43583394E+00      0.38075502E-01
      0.68200000E+00      0.97664392E+00      0.46680832E+00      0.47368224E+00      0.36153355E-01
      0.68300000E+00      0.10607835E+01      0.50926483E+00      0.51712049E+00      0.34398195E-01
      0.68400000E+00      0.11583145E+01      0.55824385E+00      0.56728058E+00      0.32790094E-01
      0.68500000E+00      0.12720245E+01      0.61512159E+00      0.62559082E+00      0.31312067E-01
      0.68600000E+00      0.14054713E+01      0.68164977E+00      0.69387199E+00      0.29949563E-01
      0.68700000E+00      0.15632427E+01      0.76008215E+00      0.77447047E+00      0.28690059E-01
      0.68800000E+00      0.17513203E+01      0.85335208E+00      0.87044550E+00      0.27522724E-01
      0.68900000E+00      0.19775984E+01      0.96532471E+00      0.98583549E+00      0.26438152E-01
      0.69000000E+00      0.22526301E+01      0.11011599E+01      0.11260420E+01      0.25428140E-01
      0.69100000E+00      0.25907161E+01      0.12678406E+01      0.12983900E+01      0.24485506E-01
      0.69200000E+00      0.30115066E+01      0.14749503E+01      0.15129524E+01      0.23603941E-01
      0.69300000E+00      0.35423737E+01      0.17358239E+01      0.17837720E+01      0.22777878E-01
      0.69400000E+00      0.42219131E+01      0.20692475E+01      0.21306632E+01      0.22002394E-01
      0.69500000E+00      0.51050043E+01      0.25019216E+01      0.25818096E+01      0.21273116E-01
      0.69600000E+00      0.62696704E+01      0.30718254E+01      0.31772589E+01      0.20586154E-01
      0.69700000E+00      0.78247607E+01      0.38320765E+01      0.39727462E+01      0.19938032E-01
      0.69800000E+00      0.99128932E+01      0.48527923E+01      0.50407753E+01      0.19325637E-01
      0.69900000E+00      0.12689108E+02      0.62119835E+01      0.64583780E+01      0.18746176E-01
      0.70000000E+00      0.16222781E+02      0.79508516E+01      0.82537324E+01      0.18197133E-01
      0.70100000E+00      0.20235406E+02      0.99499410E+01      0.10267789E+02      0.17676238E-01
      0.70200000E+00      0.23721041E+02      0.11737203E+02      0.11966657E+02      0.17181438E-01
      0.70300000E+00      0.25089727E+02      0.12521770E+02      0.12551246E+02      0.16710872E-01
      0.70400000E+00      0.23527756E+02      0.11840219E+02      0.11671274E+02      0.16262849E-01
      0.70500000E+00      0.19974641E+02      0.10108460E+02      0.98503454E+01      0.15835831E-01
      0.70600000E+00      0.16002964E+02      0.81188976E+01      0.78686382E+01      0.15428418E-01
      0.70700000E+00      0.12546251E+02      0.63675309E+01      0.61636807E+01      0.15039327E-01
      0.70800000E+00      0.98409327E+01      0.49905795E+01      0.48356857E+01      0.14667389E-01
      0.70900000E+00      0.78064012E+01      0.39536150E+01      0.38384747E+01      0.14311527E-01
      0.71000000E+00      0.62890365E+01      0.31803311E+01      0.30947346E+01      0.13970755E-01
      0.71100000E+00      0.51504176E+01      0.26005223E+01      0.25362512E+01      0.13644155E-01
      0.71200000E+00      0.42854653E+01      0.21605376E+01      0.21115968E+01      0.13330862E-01
      0.71300000E+00      0.36189093E+01      0.18218605E+01      0.17840187E+01      0.13030059E-01
      0.71400000E+00      0.30977473E+01      0.15573580E+01      0.15276482E+01      0.12741005E-01
      0.71500000E+00      0.26846388E+01      0.13479223E+01      0.13242535E+01      0.12463055E-01
      0.71600000E+00      0.23530535E+01      0.11799875E+01      0.11608704E+01      0.12195634E-01
      0.71700000E+00      0.20839160E+01      0.10438088E+01      0.10281689E+01      0.11938195E-01
      0.71800000E+00      0.18633298E+01      0.93229395E+00      0.91934568E+00      0.11690215E-01
      0.71900000E+00      0.16810390E+01      0.84021327E+00      0.82937458E+00      0.11451198E-01
      0.72000000E+00      0.15293804E+01      0.76366278E+00      0.75449697E+00      0.11220676E-01
      0.72100000E+00      0.14025649E+01      0.69969550E+00      0.69187117E+00      0.10998218E-01
      0.72200000E+00      0.12961781E+01      0.64606581E+00      0.63932886E+00      0.10783417E-01
      0.72300000E+00      0.12068302E+01      0.60105017E+00      0.59520412E+00      0.10575895E-01
      0.72400000E+00      0.11319075E+01      0.56332015E+00      0.55821209E+00      0.10375300E-01
      0.72500000E+00      0.10693956E+01      0.53185188E+00      0.52736241E+00      0.10181300E-01
      0.72600000E+00      0.10177522E+01      0.50586133E+00      0.50189731E+00      0.99935851E-02
      0.72700000E+00      0.97581760E+00      0.48475818E+00      0.48124755E+00      0.98118640E-02
      0.72800000E+00      0.94275157E+00      0.46811381E+00      0.46500190E+00      0.96358633E-02
      0.72900000E+00      0.91799231E+00      0.45563993E+00      0.45288705E+00      0.94653257E-02
      0.73000000E+00      0.90123284E+00      0.44717644E+00      0.44475639E+00      0.93000091E-02
      0.73100000E+00      0.89241349E+00      0.44268711E+00      0.44058669E+00      0.91396854E-02
      0.73200000E+00      0.89173020E+00      0.44226335E+00      0.44048271E+00      0.89841392E-02
      0.73300000E+00      0.89966039E+00      0.44613658E+00      0.44469064E+00      0.88331676E-02
      0.73400000E+00      0.91700982E+00      0.45470106E+00      0.45362218E+00      0.86865786E-02
      0.73500000E+00      0.94498691E+00      0.46855017E+00      0.46789255E+00      0.85441910E-02
      0.73600000E+00      0.98531448E+00      0.48853113E+00      0.48837751E+00      0.84058330E-02
      0.73700000E+00      0.10403947E+01      0.51582576E+00      0.51629758E+00      0.82713423E-02
      0.73800000E+00      0.11135515E+01      0.55206910E+00      0.55334183E+00      0.81405650E-02
      0.73900000E+00      0.12093879E+01      0.59952423E+00      0.60185031E+00      0.80133553E-02
      0.74000000E+00      0.13343148E+01      0.66134077E+00      0.66508442E+00      0.78895747E-02
      0.74100000E+00      0.14973364E+01      0.74193877E+00      0.74762850E+00      0.77690921E-02
      0.74200000E+00      0.17112128E+01      0.84757737E+00      0.85598365E+00      0.76517828E-02
      0.74300000E+00      0.19941464E+01      0.98718272E+00      0.99942619E+00      0.75375279E-02
      0.74400000E+00      0.23720836E+01      0.11734868E+01      0.11911705E+01      0.74262138E-02
      0.74500000E+00      0.28813426E+01      0.14243559E+01      0.14496690E+01      0.73177307E-02
      0.74600000E+00      0.35698339E+01      0.17635231E+01      0.17990988E+01      0.72119732E-02
      0.74700000E+00      0.44906651E+01      0.22178595E+01      0.22656967E+01      0.71088429E-02
      0.74800000E+00      0.56711394E+01      0.28031526E+01      0.28609785E+01      0.70082490E-02
      0.74900000E+00      0.70274550E+01      0.34835779E+01      0.35369669E+01      0.69101055E-02
      0.75000000E+00      0.82341589E+01      0.41056319E+01      0.41217126E+01      0.68143287E-02
      0.75100000E+00      0.87514176E+01      0.43997423E+01      0.43449544E+01      0.67208377E-02
      0.75200000E+00      0.82686759E+01      0.41910748E+01      0.40709716E+01      0.66295548E-02
      0.75300000E+00      0.70742568E+01      0.36055979E+01      0.34621185E+01      0.65404061E-02
      0.75400000E+00      0.57080802E+01      0.29164404E+01      0.27851864E+01      0.64533209E-02
      0.75500000E+00      0.45063474E+01      0.23030382E+01      0.21969409E+01      0.63682313E-02
      0.75600000E+00      0.35607132E+01      0.18180492E+01      0.17363789E+01      0.62850715E-02
      0.75700000E+00      0.28472161E+01      0.14515848E+01      0.13894275E+01      0.62037778E-02
      0.75800000E+00      0.23136701E+01      0.11775760E+01      0.11299698E+01      0.61242901E-02
      0.75900000E+00      0.19121598E+01      0.97154370E+00      0.93456955E+00      0.60465522E-02
      0.76000000E+00      0.16060867E+01      0.81465860E+00      0.78545754E+00      0.59705107E-02
      0.76100000E+00      0.13691750E+01      0.69337026E+00      0.66990861E+00      0.58961140E-02
      0.76200000E+00      0.11829080E+01      0.59812499E+00      0.57895967E+00      0.58233118E-02
      0.76300000E+00      0.10342368E+01      0.52219282E+00      0.50629194E+00      0.57520555E-02
      0.76400000E+00      0.91388810E+00      0.46079461E+00      0.44741119E+00      0.56822986E-02
      0.76500000E+00      0.81519038E+00      0.41049535E+00      0.39908103E+00      0.56139962E-02
      0.76600000E+00      0.73327787E+00      0.36879222E+00      0.35893854E+00      0.55471053E-02
      0.76700000E+00      0.66455165E+00      0.33383585E+00      0.32523421E+00      0.54815846E-02
      0.76800000E+00      0.60631306E+00      0.30424081E+00      0.29665485E+00      0.54173943E-02
      0.76900000E+00      0.55651176E+00      0.27895546E+00      0.27220180E+00      0.53544962E-02
      0.77000000E+00      0.51357052E+00      0.25717152E+00      0.25110614E+00      0.52928533E-02
      0.77100000E+00      0.47626186E+00      0.23826047E+00      0.23276896E+00      0.52324302E-02
      0.77200000E+00      0.44362005E+00      0.22172816E+00      0.21671869E+00      0.51731928E-02
      0.77300000E+00      0.41487750E+00      0.20718217E+00      0.20258022E+00      0.51151082E-02
      0.77400000E+00      0.38941838E+00      0.19430785E+00      0.19005239E+00      0.50581446E-02
      0.77500000E+00      0.36674419E+00      0.18285067E+00      0.17889125E+00      0.50022714E-02
      0.77600000E+00      0.34644811E+00      0.17260308E+00      0.16889757E+00      0.49474591E-02
      0.77700000E+00      0.32819559E+00      0.16339452E+00      0.15990739E+00      0.48936793E-02
      0.77800000E+00      0.31170959E+00      0.15508387E+00      0.15178482E+00      0.48409044E-02
      0.77900000E+00      0.29675915E+00      0.14755360E+00      0.14441645E+00      0.47891080E-02
      0.78000000E+00      0.28315064E+00      0.14070530E+00      0.13770707E+00      0.47382644E-02
      0.78100000E+00      0.27072076E+00      0.13445614E+00      0.13157627E+00      0.46883488E-02
      0.78200000E+00      0.25933102E+00      0.12873596E+00      0.12595572E+00      0.46393375E-02
      0.78300000E+00      0.24886303E+00      0.12348474E+00      0.12078709E+00      0.45912072E-02
      0.78400000E+00      0.23921411E+00      0.11865002E+00      0.11602016E+00      0.45439356E-02
      0.78500000E+00      0.23029372E+00      0.11418483E+00      0.11161139E+00      0.44975010E-02
      0.78600000E+00      0.22202277E+00      0.11004804E+00      0.10752285E+00      0.44518820E-02
      0.78700000E+00      0.21433575E+00      0.10620704E+00      0.10372165E+00      0.44070582E-02
      0.78800000E+00      0.20717882E+00      0.10263623E+00      0.10017959E+00      0.43630099E-02
      0.78900000E+00      0.20050197E+00      0.99309974E-01      0.96872279E-01      0.43197184E-02
      0.79000000E+00      0.19425259E+00      0.96197227E-01      0.93778194E-01      0.42771658E-02
      0.79100000E+00      0.18837831E+00      0.93264865E-01      0.90878107E-01      0.42353343E-02
      0.79200000E+00      0.18284008E+00      0.90491009E-01      0.88154868E-01      0.41942068E-02
      0.79300000E+00      0.17761692E+00      0.87869949E-01      0.85593200E-01      0.41537664E-02
      0.79400000E+00      0.17269367E+00      0.85400190E-01      0.83179482E-01      0.41139970E-02
      0.79500000E+00      0.16805194E+00      0.83075506E-01      0.80901552E-01      0.40748828E-02
      0.79600000E+00      0.16367068E+00      0.80885757E-01      0.78748515E-01      0.40364086E-02
      0.79700000E+00      0.15952903E+00      0.78819879E-01      0.76710592E-01      0.39985595E-02
      0.79800000E+00      0.15560777E+00      0.76867468E-01      0.74778980E-01      0.39613213E-02
      0.79900000E+00      0.15188963E+00      0.75019214E-01      0.72945732E-01      0.39246800E-02
      0.80000000E+00      0.14835917E+00      0.73266889E-01      0.71203664E-01      0.38886221E-02
      0.80100000E+00      0.14500260E+00      0.71603204E-01      0.69546258E-01      0.38531346E-02
      0.80200000E+00      0.14180747E+00      0.70021667E-01      0.67967595E-01      0.38182046E-02
      0.80300000E+00      0.13876256E+00      0.68516461E-01      0.66462284E-01      0.37838199E-02
      0.80400000E+00      0.13585772E+00      0.67082340E-01      0.65025410E-01      0.37499684E-02
      0.80500000E+00      0.13308368E+00      0.65714559E-01      0.63652478E-01      0.37166385E-02
      0.80600000E+00      0.13043200E+00      0.64408804E-01      0.62339374E-01      0.36838188E-02
      0.80700000E+00      0.12789496E+00      0.63161140E-01      0.61082323E-01      0.36514984E-02
      0.80800000E+00      0.12546550E+00      0.61967973E-01      0.59877859E-01      0.36196665E-02
      0.80900000E+00      0.12313711E+00      0.60826004E-01      0.58722790E-01      0.35883126E-02
      0.81000000E+00      0.12090381E+00      0.59732207E-01      0.57614176E-01      0.35574268E-02
      0.81100000E+00      0.11876010E+00      0.58683795E-01      0.56549303E-01      0.35269991E-02
      0.81200000E+00      0.11670088E+00      0.57678200E-01      0.55525662E-01      0.34970200E-02
      0.81300000E+00      0.11472147E+00      0.56713051E-01      0.54540934E-01      0.34674801E-02
      0.81400000E+00      0.11281749E+00      0.55786154E-01      0.53592966E-01      0.34383704E-02
      0.81500000E+00      0.11098493E+00      0.54895480E-01      0.52679765E-01      0.34096821E-02
      0.81600000E+00      0.10922003E+00      0.54039144E-01      0.51799479E-01      0.33814064E-02
      0.81700000E+00      0.10751932E+00      0.53215401E-01      0.50950386E-01      0.33535352E-02
      0.81800000E+00      0.10587957E+00      0.52422626E-01      0.50130887E-01      0.33260602E-02
      0.81900000E+00      0.10429778E+00      0.51659309E-01      0.49339496E-01      0.32989735E-02
      0.82000000E+00      0.10277114E+00      0.50924044E-01      0.48574830E-01      0.32722674E-02
      0.82100000E+00      0.10129706E+00      0.50215520E-01      0.47835605E-01      0.32459343E-02
      0.82200000E+00      0.99873118E-01      0.49532517E-01      0.47120634E-01      0.32199670E-02
      0.82300000E+00      0.98497074E-01      0.48873893E-01      0.46428822E-01      0.31943582E-02
      0.82400000E+00      0.97166852E-01      0.48238585E-01      0.45759165E-01      0.31691010E-02
      0.82500000E+00      0.95880546E-01      0.47625597E-01      0.45110760E-01      0.31441887E-02
      0.82600000E+00      0.94636423E-01      0.47034000E-01      0.44482809E-01      0.31196146E-02
      0.82700000E+00      0.93432929E-01      0.46462922E-01      0.43874635E-01      0.30953722E-02
      0.82800000E+00      0.92268708E-01      0.45911546E-01      0.43285707E-01      0.30714553E-02
      0.82900000E+00      0.91142614E-01      0.45379103E-01      0.42715654E-01      0.30478573E-02
      0.83000000E+00      0.90053701E-01      0.44864873E-01      0.42164256E-01      0.30245723E-02
      0.83100000E+00      0.89001062E-01      0.44368190E-01      0.41631278E-01      0.30015944E-02
      0.83200000E+00      0.87983277E-01      0.43888436E-01      0.41115922E-01      0.29789181E-02
      0.83300000E+00      0.86997213E-01      0.43425033E-01      0.40615642E-01      0.29565378E-02
      0.83400000E+00      0.86037063E-01      0.42977431E-01      0.40125184E-01      0.29344482E-02
      0.83500000E+00      0.85096683E-01      0.42545116E-01      0.39638923E-01      0.29126437E-02
      0.83600000E+00      0.84174925E-01      0.42127610E-01      0.39156196E-01      0.28911192E-02
      0.83700000E+00      0.83275784E-01      0.41724469E-01      0.38681446E-01      0.28698696E-02
      0.83800000E+00      0.82403097E-01      0.41335279E-01      0.38218928E-01      0.28488902E-02
      0.83900000E+00      0.81558030E-01      0.40959656E-01      0.37770199E-01      0.28281761E-02
      0.84000000E+00      0.80739969E-01      0.40597238E-01      0.37335009E-01      0.28077226E-02
      0.84100000E+00      0.79947707E-01      0.40247692E-01      0.36912490E-01      0.27875251E-02
      0.84200000E+00      0.79180015E-01      0.39910710E-01      0.36501726E-01      0.27675790E-02
      0.84300000E+00      0.78435803E-01      0.39586008E-01      0.36101916E-01      0.27478800E-02
      0.84400000E+00      0.77714138E-01      0.39273324E-01      0.35712390E-01      0.27284236E-02
      0.84500000E+00      0.77014215E-01      0.38972421E-01      0.35332588E-01      0.27092058E-02
      0.84600000E+00      0.76335336E-01      0.38683083E-01      0.34962031E-01      0.26902224E-02
      0.84700000E+00      0.75676883E-01      0.38405114E-01      0.34600300E-01      0.26714692E-02
      0.84800000E+00      0.75038308E-01      0.38138342E-01      0.34247023E-01      0.26529425E-02
      0.84900000E+00      0.74419115E-01      0.37882613E-01      0.33901864E-01      0.26346384E-02
      0.85000000E+00      0.73818859E-01      0.37637795E-01      0.33564511E-01      0.26165530E-02
      0.85100000E+00      0.73237137E-01      0.37403775E-01      0.33234679E-01      0.25986828E-02
      0.85200000E+00      0.72673585E-01      0.37180461E-01      0.32912099E-01      0.25810241E-02
      0.85300000E+00      0.72127874E-01      0.36967781E-01      0.32596520E-01      0.25635733E-02
      0.85400000E+00      0.71599713E-01      0.36765681E-01      0.32287705E-01      0.25463271E-02
      0.85500000E+00      0.71088840E-01      0.36574131E-01      0.31985427E-01      0.25292821E-02
      0.85600000E+00      0.70595028E-01      0.36393119E-01      0.31689475E-01      0.25124349E-02
      0.85700000E+00      0.70118080E-01      0.36222654E-01      0.31399643E-01      0.24957824E-02
      0.85800000E+00      0.69657828E-01      0.36062768E-01      0.31115739E-01      0.24793214E-02
      0.85900000E+00      0.69214140E-01      0.35913513E-01      0.30837578E-01      0.24630488E-02
      0.86000000E+00      0.68786910E-01      0.35774966E-01      0.30564982E-01      0.24469615E-02
      0.86100000E+00      0.68376066E-01      0.35647226E-01      0.30297783E-01      0.24310568E-02
      0.86200000E+00      0.67981566E-01      0.35530417E-01      0.30035818E-01      0.24153316E-02
      0.86300000E+00      0.67603402E-01      0.35424688E-01      0.29778932E-01      0.23997832E-02
      0.86400000E+00      0.67241598E-01      0.35330214E-01      0.29526975E-01      0.23844086E-02
      0.86500000E+00      0.66896210E-01      0.35247199E-01      0.29279806E-01      0.23692047E-02
      0.86600000E+00      0.66567329E-01      0.35175874E-01      0.29037287E-01      0.23541687E-02
      0.86700000E+00      0.66255089E-01      0.35116505E-01      0.28799286E-01      0.23392979E-02
      0.86800000E+00      0.65959660E-01      0.35069395E-01      0.28565676E-01      0.23245900E-02
      0.86900000E+00      0.65681257E-01      0.35034878E-01      0.28336335E-01      0.23100428E-02
      0.87000000E+00      0.65420133E-01      0.35013332E-01      0.28111148E-01      0.22956539E-02
      0.87100000E+00      0.65176590E-01      0.35005169E-01      0.27890000E-01      0.22814209E-02
      0.87200000E+00      0.64950976E-01      0.35010850E-01      0.27672785E-01      0.22673414E-02
      0.87300000E+00      0.64743693E-01      0.35030883E-01      0.27459397E-01      0.22534131E-02
      0.87400000E+00      0.64555196E-01      0.35065827E-01      0.27249736E-01      0.22396336E-02
      0.87500000E+00      0.64386003E-01      0.35116297E-01      0.27043705E-01      0.22260008E-02
      0.87600000E+00      0.64236696E-01      0.35182971E-01      0.26841213E-01      0.22125123E-02
      0.87700000E+00      0.64107927E-01      0.35266593E-01      0.26642168E-01      0.21991661E-02
      0.87800000E+00      0.64000425E-01      0.35367980E-01      0.26446485E-01      0.21859600E-02
      0.87900000E+00      0.63915003E-01      0.35488030E-01      0.26254081E-01      0.21728919E-02
      0.88000000E+00      0.63852564E-01      0.35627728E-01      0.26064876E-01      0.21599599E-02
      0.88100000E+00      0.63814112E-01      0.35788156E-01      0.25878793E-01      0.21471619E-02
      0.88200000E+00      0.63800758E-01      0.35970503E-01      0.25695759E-01      0.21344961E-02
      0.88300000E+00      0.63813737E-01      0.36176076E-01      0.25515701E-01      0.21219604E-02
      0.88400000E+00      0.63854415E-01      0.36406311E-01      0.25338552E-01      0.21095531E-02
      0.88500000E+00      0.63924309E-01      0.36662791E-01      0.25164245E-01      0.20972724E-02
      0.88600000E+00      0.64025096E-01      0.36947260E-01      0.24992719E-01      0.20851164E-02
      0.88700000E+00      0.64158638E-01      0.37261642E-01      0.24823913E-01      0.20730836E-02
      0.88800000E+00      0.64327002E-01      0.37608060E-01      0.24657769E-01      0.20611722E-02
      0.88900000E+00      0.64532480E-01      0.37988866E-01      0.24494233E-01      0.20493807E-02
      0.89000000E+00      0.64777623E-01      0.38406663E-01      0.24333252E-01      0.20377076E-02
      0.89100000E+00      0.65065267E-01      0.38864338E-01      0.24174778E-01      0.20261515E-02
      0.89200000E+00      0.65398574E-01      0.39365101E-01      0.24018762E-01      0.20147110E-02
      0.89300000E+00      0.65781069E-01      0.39912526E-01      0.23865158E-01      0.20033842E-02
      0.89400000E+00      0.66216683E-01      0.40510599E-01      0.23713916E-01      0.19921681E-02
      0.89500000E+00      0.66709815E-01      0.41163775E-01      0.23564980E-01      0.19810590E-02
      0.89600000E+00      0.67265407E-01      0.41877048E-01      0.23418306E-01      0.19700536E-02
      0.89700000E+00      0.67889037E-01      0.42656023E-01      0.23273862E-01      0.19591514E-02
      0.89800000E+00      0.68587000E-01      0.43507016E-01      0.23131631E-01      0.19483536E-02
      0.89900000E+00      0.69366404E-01      0.44437151E-01      0.22991593E-01      0.19376601E-02
      0.90000000E+00      0.70235288E-01      0.45454492E-01      0.22853726E-01      0.19270703E-02
      0.90100000E+00      0.71202781E-01      0.46568192E-01      0.22718007E-01      0.19165826E-02
      0.90200000E+00      0.72279285E-01      0.47788671E-01      0.22584419E-01      0.19061954E-02
      0.90300000E+00      0.73476687E-01      0.49127834E-01      0.22452945E-01      0.18959072E-02
      0.90400000E+00      0.74808619E-01      0.50599324E-01      0.22323579E-01      0.18857165E-02
      0.90500000E+00      0.76290773E-01      0.52218835E-01      0.22196315E-01      0.18756220E-02
      0.90600000E+00      0.77941272E-01      0.54004491E-01      0.22071158E-01      0.18656222E-02
      0.90700000E+00      0.79781138E-01      0.55977303E-01      0.21948119E-01      0.18557160E-02
      0.90800000E+00      0.81834856E-01      0.58161736E-01      0.21827218E-01      0.18459020E-02
