#       Energy(Ry)            Total                 X                  Y                   Z
      0.60600000E+00      0.43912192E-01      0.20637955E-01      0.20575784E-01      0.26984541E-02
      0.60700000E+00      0.43304759E-01      0.20348841E-01      0.20287785E-01      0.26681332E-02
      0.60800000E+00      0.42710778E-01      0.20066192E-01      0.20006221E-01      0.26383654E-02
      0.60900000E+00      0.42129847E-01      0.19789813E-01      0.19730898E-01      0.26091371E-02
      0.61000000E+00      0.41561579E-01      0.19519516E-01      0.19461628E-01      0.25804350E-02
      0.61100000E+00      0.41005601E-01      0.19255121E-01      0.19198234E-01      0.25522463E-02
      0.61200000E+00      0.40461553E-01      0.18996453E-01      0.18940541E-01      0.25245584E-02
      0.61300000E+00      0.39929089E-01      0.18743346E-01      0.18688384E-01      0.24973593E-02
      0.61400000E+00      0.39407877E-01      0.18495638E-01      0.18441602E-01      0.24706374E-02
      0.61500000E+00      0.38897595E-01      0.18253174E-01      0.18200040E-01      0.24443811E-02
      0.61600000E+00      0.38397932E-01      0.18015804E-01      0.17963548E-01      0.24185795E-02
      0.61700000E+00      0.37908589E-01      0.17783383E-01      0.17731985E-01      0.23932220E-02
      0.61800000E+00      0.37429279E-01      0.17555772E-01      0.17505210E-01      0.23682980E-02
      0.61900000E+00      0.36959724E-01      0.17332836E-01      0.17283090E-01      0.23437977E-02
      0.62000000E+00      0.36499653E-01      0.17114447E-01      0.17065496E-01      0.23197110E-02
      0.62100000E+00      0.36048809E-01      0.16900478E-01      0.16852303E-01      0.22960287E-02
      0.62200000E+00      0.35606940E-01      0.16690808E-01      0.16643391E-01      0.22727414E-02
      0.62300000E+00      0.35173805E-01      0.16485321E-01      0.16438644E-01      0.22498402E-02
      0.62400000E+00      0.34749170E-01      0.16283904E-01      0.16237949E-01      0.22273163E-02
      0.62500000E+00      0.34332808E-01      0.16086449E-01      0.16041199E-01      0.22051614E-02
      0.62600000E+00      0.33924503E-01      0.15892849E-01      0.15848287E-01      0.21833672E-02
      0.62700000E+00      0.33524041E-01      0.15703002E-01      0.15659114E-01      0.21619257E-02
      0.62800000E+00      0.33131220E-01      0.15516811E-01      0.15473580E-01      0.21408291E-02
      0.62900000E+00      0.32745842E-01      0.15334180E-01      0.15291592E-01      0.21200699E-02
      0.63000000E+00      0.32367715E-01      0.15155017E-01      0.15113057E-01      0.20996408E-02
      0.63100000E+00      0.31996654E-01      0.14979233E-01      0.14937887E-01      0.20795346E-02
      0.63200000E+00      0.31632481E-01      0.14806742E-01      0.14765995E-01      0.20597443E-02
      0.63300000E+00      0.31275022E-01      0.14637459E-01      0.14597299E-01      0.20402632E-02
      0.63400000E+00      0.30924109E-01      0.14471305E-01      0.14431719E-01      0.20210848E-02
      0.63500000E+00      0.30579579E-01      0.14308201E-01      0.14269176E-01      0.20022025E-02
      0.63600000E+00      0.30241275E-01      0.14148070E-01      0.14109595E-01      0.19836102E-02
      0.63700000E+00      0.29909045E-01      0.13990841E-01      0.13952903E-01      0.19653019E-02
      0.63800000E+00      0.29582740E-01      0.13836440E-01      0.13799028E-01      0.19472715E-02
      0.63900000E+00      0.29262216E-01      0.13684800E-01      0.13647903E-01      0.19295133E-02
      0.64000000E+00      0.28947336E-01      0.13535854E-01      0.13499460E-01      0.19120218E-02
      0.64100000E+00      0.28637963E-01      0.13389536E-01      0.13353636E-01      0.18947915E-02
      0.64200000E+00      0.28333967E-01      0.13245783E-01      0.13210366E-01      0.18778171E-02
      0.64300000E+00      0.28035221E-01      0.13104536E-01      0.13069592E-01      0.18610933E-02
      0.64400000E+00      0.27741602E-01      0.12965734E-01      0.12931253E-01      0.18446152E-02
      0.64500000E+00      0.27452990E-01      0.12829319E-01      0.12795293E-01      0.18283778E-02
      0.64600000E+00      0.27169269E-01      0.12695237E-01      0.12661656E-01      0.18123762E-02
      0.64700000E+00      0.26890327E-01      0.12563434E-01      0.12530288E-01      0.17966059E-02
      0.64800000E+00      0.26616054E-01      0.12433855E-01      0.12401137E-01      0.17810623E-02
      0.64900000E+00      0.26346344E-01      0.12306452E-01      0.12274152E-01      0.17657409E-02
      0.65000000E+00      0.26081093E-01      0.12181173E-01      0.12149283E-01      0.17506374E-02
      0.65100000E+00      0.25820202E-01      0.12057971E-01      0.12026484E-01      0.17357476E-02
      0.65200000E+00      0.25563573E-01      0.11936799E-01      0.11905707E-01      0.17210673E-02
      0.65300000E+00      0.25311111E-01      0.11817612E-01      0.11786907E-01      0.17065924E-02
      0.65400000E+00      0.25062724E-01      0.11700366E-01      0.11670039E-01      0.16923192E-02
      0.65500000E+00      0.24818323E-01      0.11585017E-01      0.11555063E-01      0.16782437E-02
      0.65600000E+00      0.24577820E-01      0.11471524E-01      0.11441935E-01      0.16643621E-02
      0.65700000E+00      0.24341132E-01      0.11359846E-01      0.11330615E-01      0.16506709E-02
      0.65800000E+00      0.24108175E-01      0.11249944E-01      0.11221065E-01      0.16371665E-02
      0.65900000E+00      0.23878869E-01      0.11141779E-01      0.11113245E-01      0.16238454E-02
      0.66000000E+00      0.23653137E-01      0.11035314E-01      0.11007119E-01      0.16107041E-02
      0.66100000E+00      0.23430902E-01      0.10930513E-01      0.10902650E-01      0.15977394E-02
      0.66200000E+00      0.23212092E-01      0.10827340E-01      0.10799803E-01      0.15849481E-02
      0.66300000E+00      0.22996633E-01      0.10725761E-01      0.10698545E-01      0.15723269E-02
      0.66400000E+00      0.22784456E-01      0.10625743E-01      0.10598841E-01      0.15598727E-02
      0.66500000E+00      0.22575493E-01      0.10527252E-01      0.10500659E-01      0.15475825E-02
      0.66600000E+00      0.22369678E-01      0.10430257E-01      0.10403968E-01      0.15354535E-02
      0.66700000E+00      0.22166946E-01      0.10334727E-01      0.10308736E-01      0.15234826E-02
      0.66800000E+00      0.21967233E-01      0.10240633E-01      0.10214934E-01      0.15116671E-02
      0.66900000E+00      0.21770479E-01      0.10147943E-01      0.10122532E-01      0.15000041E-02
      0.67000000E+00      0.21576624E-01      0.10056631E-01      0.10031502E-01      0.14884911E-02
      0.67100000E+00      0.21385610E-01      0.99666679E-02      0.99418169E-02      0.14771253E-02
      0.67200000E+00      0.21197379E-01      0.98780266E-02      0.98534486E-02      0.14659042E-02
      0.67300000E+00      0.21011877E-01      0.97906808E-02      0.97663710E-02      0.14548253E-02
      0.67400000E+00      0.20829049E-01      0.97046047E-02      0.96805586E-02      0.14438860E-02
      0.67500000E+00      0.20648843E-01      0.96197731E-02      0.95959862E-02      0.14330841E-02
      0.67600000E+00      0.20471208E-01      0.95361615E-02      0.95126294E-02      0.14224170E-02
      0.67700000E+00      0.20296093E-01      0.94537460E-02      0.94304645E-02      0.14118826E-02
      0.67800000E+00      0.20123450E-01      0.93725032E-02      0.93494681E-02      0.14014785E-02
      0.67900000E+00      0.19953230E-01      0.92924104E-02      0.92696176E-02      0.13912025E-02
      0.68000000E+00      0.19785389E-01      0.92134454E-02      0.91908908E-02      0.13810525E-02
      0.68100000E+00      0.19619879E-01      0.91355865E-02      0.91132663E-02      0.13710264E-02
      0.68200000E+00      0.19456657E-01      0.90588125E-02      0.90367230E-02      0.13611221E-02
      0.68300000E+00      0.19295680E-01      0.89831029E-02      0.89612402E-02      0.13513375E-02
      0.68400000E+00      0.19136906E-01      0.89084375E-02      0.88867980E-02      0.13416706E-02
      0.68500000E+00      0.18980293E-01      0.88347967E-02      0.88133768E-02      0.13321196E-02
      0.68600000E+00      0.18825801E-01      0.87621612E-02      0.87409574E-02      0.13226826E-02
      0.68700000E+00      0.18673391E-01      0.86905123E-02      0.86695212E-02      0.13133575E-02
      0.68800000E+00      0.18523024E-01      0.86198317E-02      0.85990500E-02      0.13041427E-02
      0.68900000E+00      0.18374664E-01      0.85501016E-02      0.85295259E-02      0.12950364E-02
      0.69000000E+00      0.18228273E-01      0.84813045E-02      0.84609316E-02      0.12860367E-02
      0.69100000E+00      0.18083815E-01      0.84134233E-02      0.83932501E-02      0.12771420E-02
      0.69200000E+00      0.17941256E-01      0.83464413E-02      0.83264647E-02      0.12683506E-02
      0.69300000E+00      0.17800562E-01      0.82803424E-02      0.82605594E-02      0.12596608E-02
      0.69400000E+00      0.17661700E-01      0.82151106E-02      0.81955181E-02      0.12510710E-02
      0.69500000E+00      0.17524635E-01      0.81507303E-02      0.81313255E-02      0.12425797E-02
      0.69600000E+00      0.17389338E-01      0.80871863E-02      0.80679665E-02      0.12341853E-02
      0.69700000E+00      0.17255776E-01      0.80244638E-02      0.80054261E-02      0.12258863E-02
      0.69800000E+00      0.17123919E-01      0.79625483E-02      0.79436900E-02      0.12176812E-02
      0.69900000E+00      0.16993738E-01      0.79014256E-02      0.78827439E-02      0.12095685E-02
      0.70000000E+00      0.16865203E-01      0.78410818E-02      0.78225742E-02      0.12015467E-02
      0.70100000E+00      0.16738285E-01      0.77815033E-02      0.77631671E-02      0.11936146E-02
      0.70200000E+00      0.16612957E-01      0.77226768E-02      0.77045096E-02      0.11857707E-02
      0.70300000E+00      0.16489192E-01      0.76645893E-02      0.76465887E-02      0.11780137E-02
      0.70400000E+00      0.16366962E-01      0.76072282E-02      0.75893917E-02      0.11703422E-02
      0.70500000E+00      0.16246242E-01      0.75505810E-02      0.75329062E-02      0.11627549E-02
      0.70600000E+00      0.16127006E-01      0.74946356E-02      0.74771202E-02      0.11552507E-02
      0.70700000E+00      0.16009230E-01      0.74393799E-02      0.74220217E-02      0.11478281E-02
      0.70800000E+00      0.15892888E-01      0.73848025E-02      0.73675992E-02      0.11404861E-02
      0.70900000E+00      0.15777956E-01      0.73308919E-02      0.73138413E-02      0.11332234E-02
      0.71000000E+00      0.15664412E-01      0.72776370E-02      0.72607368E-02      0.11260387E-02
      0.71100000E+00      0.15552233E-01      0.72250267E-02      0.72082750E-02      0.11189311E-02
      0.71200000E+00      0.15441395E-01      0.71730505E-02      0.71564451E-02      0.11118993E-02
      0.71300000E+00      0.15331877E-01      0.71216979E-02      0.71052368E-02      0.11049422E-02
      0.71400000E+00      0.15223657E-01      0.70709585E-02      0.70546398E-02      0.10980587E-02
      0.71500000E+00      0.15116714E-01      0.70208225E-02      0.70046441E-02      0.10912477E-02
      0.71600000E+00      0.15011028E-01      0.69712799E-02      0.69552399E-02      0.10845083E-02
      0.71700000E+00      0.14906578E-01      0.69223211E-02      0.69064176E-02      0.10778393E-02
      0.71800000E+00      0.14803344E-01      0.68739366E-02      0.68581679E-02      0.10712398E-02
      0.71900000E+00      0.14701307E-01      0.68261174E-02      0.68104815E-02      0.10647087E-02
      0.72000000E+00      0.14600449E-01      0.67788542E-02      0.67633494E-02      0.10582451E-02
      0.72100000E+00      0.14500749E-01      0.67321382E-02      0.67167628E-02      0.10518480E-02
      0.72200000E+00      0.14402190E-01      0.66859608E-02      0.66707130E-02      0.10455165E-02
      0.72300000E+00      0.14304754E-01      0.66403134E-02      0.66251915E-02      0.10392496E-02
      0.72400000E+00      0.14208424E-01      0.65951877E-02      0.65801900E-02      0.10330465E-02
      0.72500000E+00      0.14113182E-01      0.65505755E-02      0.65357004E-02      0.10269062E-02
      0.72600000E+00      0.14019011E-01      0.65064687E-02      0.64917146E-02      0.10208278E-02
      0.72700000E+00      0.13925895E-01      0.64628596E-02      0.64482249E-02      0.10148106E-02
      0.72800000E+00      0.13833817E-01      0.64197403E-02      0.64052235E-02      0.10088536E-02
      0.72900000E+00      0.13742762E-01      0.63771034E-02      0.63627030E-02      0.10029560E-02
      0.73000000E+00      0.13652714E-01      0.63349415E-02      0.63206559E-02      0.99711703E-03
      0.73100000E+00      0.13563658E-01      0.62932472E-02      0.62790751E-02      0.99133585E-03
      0.73200000E+00      0.13475578E-01      0.62520135E-02      0.62379533E-02      0.98561169E-03
      0.73300000E+00      0.13388461E-01      0.62112334E-02      0.61972837E-02      0.97994375E-03
      0.73400000E+00      0.13302291E-01      0.61709000E-02      0.61570594E-02      0.97433129E-03
      0.73500000E+00      0.13217054E-01      0.61310066E-02      0.61172738E-02      0.96877355E-03
      0.73600000E+00      0.13132736E-01      0.60915466E-02      0.60779202E-02      0.96326980E-03
      0.73700000E+00      0.13049325E-01      0.60525135E-02      0.60389922E-02      0.95781930E-03
      0.73800000E+00      0.12966806E-01      0.60139010E-02      0.60004835E-02      0.95242136E-03
      0.73900000E+00      0.12885166E-01      0.59757028E-02      0.59623878E-02      0.94707526E-03
      0.74000000E+00      0.12804392E-01      0.59379129E-02      0.59246991E-02      0.94178033E-03
      0.74100000E+00      0.12724472E-01      0.59005253E-02      0.58874115E-02      0.93653588E-03
      0.74200000E+00      0.12645394E-01      0.58635339E-02      0.58505189E-02      0.93134125E-03
      0.74300000E+00      0.12567145E-01      0.58269332E-02      0.58140158E-02      0.92619579E-03
      0.74400000E+00      0.12489713E-01      0.57907174E-02      0.57778964E-02      0.92109885E-03
      0.74500000E+00      0.12413086E-01      0.57548809E-02      0.57421551E-02      0.91604980E-03
      0.74600000E+00      0.12337253E-01      0.57194183E-02      0.57067866E-02      0.91104802E-03
      0.74700000E+00      0.12262203E-01      0.56843242E-02      0.56717855E-02      0.90609290E-03
      0.74800000E+00      0.12187924E-01      0.56495934E-02      0.56371465E-02      0.90118383E-03
      0.74900000E+00      0.12114405E-01      0.56152206E-02      0.56028645E-02      0.89632023E-03
      0.75000000E+00      0.12041637E-01      0.55812008E-02      0.55689345E-02      0.89150151E-03
      0.75100000E+00      0.11969607E-01      0.55475290E-02      0.55353513E-02      0.88672710E-03
      0.75200000E+00      0.11898307E-01      0.55142003E-02      0.55021102E-02      0.88199644E-03
      0.75300000E+00      0.11827725E-01      0.54812099E-02      0.54692064E-02      0.87730897E-03
      0.75400000E+00      0.11757852E-01      0.54485530E-02      0.54366352E-02      0.87266414E-03
      0.75500000E+00      0.11688678E-01      0.54162251E-02      0.54043918E-02      0.86806142E-03
      0.75600000E+00      0.11620194E-01      0.53842215E-02      0.53724719E-02      0.86350028E-03
      0.75700000E+00      0.11552389E-01      0.53525378E-02      0.53408708E-02      0.85898020E-03
      0.75800000E+00      0.11485254E-01      0.53211696E-02      0.53095843E-02      0.85450068E-03
      0.75900000E+00      0.11418782E-01      0.52901125E-02      0.52786080E-02      0.85006119E-03
      0.76000000E+00      0.11352961E-01      0.52593622E-02      0.52479377E-02      0.84566126E-03
      0.76100000E+00      0.11287784E-01      0.52289147E-02      0.52175692E-02      0.84130039E-03
      0.76200000E+00      0.11223242E-01      0.51987658E-02      0.51874984E-02      0.83697811E-03
      0.76300000E+00      0.11159327E-01      0.51689115E-02      0.51577213E-02      0.83269393E-03
      0.76400000E+00      0.11096029E-01      0.51393478E-02      0.51282339E-02      0.82844740E-03
      0.76500000E+00      0.11033341E-01      0.51100707E-02      0.50990324E-02      0.82423806E-03
      0.76600000E+00      0.10971255E-01      0.50810766E-02      0.50701129E-02      0.82006545E-03
      0.76700000E+00      0.10909762E-01      0.50523615E-02      0.50414717E-02      0.81592913E-03
      0.76800000E+00      0.10848855E-01      0.50239218E-02      0.50131051E-02      0.81182866E-03
      0.76900000E+00      0.10788527E-01      0.49957539E-02      0.49850094E-02      0.80776362E-03
      0.77000000E+00      0.10728769E-01      0.49678542E-02      0.49571811E-02      0.80373358E-03
      0.77100000E+00      0.10669574E-01      0.49402191E-02      0.49296167E-02      0.79973812E-03
      0.77200000E+00      0.10610935E-01      0.49128452E-02      0.49023127E-02      0.79577683E-03
      0.77300000E+00      0.10552844E-01      0.48857290E-02      0.48752658E-02      0.79184931E-03
      0.77400000E+00      0.10495295E-01      0.48588673E-02      0.48484725E-02      0.78795515E-03
      0.77500000E+00      0.10438280E-01      0.48322568E-02      0.48219297E-02      0.78409396E-03
      0.77600000E+00      0.10381793E-01      0.48058941E-02      0.47956340E-02      0.78026537E-03
      0.77700000E+00      0.10325827E-01      0.47797761E-02      0.47695823E-02      0.77646897E-03
      0.77800000E+00      0.10270376E-01      0.47538998E-02      0.47437715E-02      0.77270441E-03
      0.77900000E+00      0.10215432E-01      0.47282619E-02      0.47181985E-02      0.76897130E-03
      0.78000000E+00      0.10160989E-01      0.47028594E-02      0.46928602E-02      0.76526929E-03
      0.78100000E+00      0.10107041E-01      0.46776895E-02      0.46677538E-02      0.76159802E-03
      0.78200000E+00      0.10053582E-01      0.46527490E-02      0.46428762E-02      0.75795713E-03
      0.78300000E+00      0.10000606E-01      0.46280352E-02      0.46182246E-02      0.75434627E-03
      0.78400000E+00      0.99481064E-02      0.46035452E-02      0.45937962E-02      0.75076509E-03
      0.78500000E+00      0.98960775E-02      0.45792762E-02      0.45695881E-02      0.74721327E-03
      0.78600000E+00      0.98445135E-02      0.45552254E-02      0.45455977E-02      0.74369046E-03
      0.78700000E+00      0.97934085E-02      0.45313901E-02      0.45218221E-02      0.74019634E-03
      0.78800000E+00      0.97427571E-02      0.45077677E-02      0.44982589E-02      0.73673059E-03
      0.78900000E+00      0.96925536E-02      0.44843556E-02      0.44749052E-02      0.73329287E-03
      0.79000000E+00      0.96427924E-02      0.44611511E-02      0.44517586E-02      0.72988289E-03
      0.79100000E+00      0.95934684E-02      0.44381517E-02      0.44288165E-02      0.72650032E-03
      0.79200000E+00      0.95445760E-02      0.44153548E-02      0.44060764E-02      0.72314486E-03
      0.79300000E+00      0.94961102E-02      0.43927581E-02      0.43835359E-02      0.71981621E-03
      0.79400000E+00      0.94480656E-02      0.43703591E-02      0.43611925E-02      0.71651408E-03
      0.79500000E+00      0.94004374E-02      0.43481554E-02      0.43390439E-02      0.71323816E-03
      0.79600000E+00      0.93532205E-02      0.43261447E-02      0.43170877E-02      0.70998817E-03
      0.79700000E+00      0.93064099E-02      0.43043246E-02      0.42953216E-02      0.70676383E-03
      0.79800000E+00      0.92600008E-02      0.42826928E-02      0.42737433E-02      0.70356484E-03
      0.79900000E+00      0.92139885E-02      0.42612471E-02      0.42523505E-02      0.70039095E-03
      0.80000000E+00      0.91683683E-02      0.42399853E-02      0.42311412E-02      0.69724187E-03
      0.80100000E+00      0.91231354E-02      0.42189052E-02      0.42101130E-02      0.69411732E-03
      0.80200000E+00      0.90782855E-02      0.41980047E-02      0.41892639E-02      0.69101706E-03
      0.80300000E+00      0.90338140E-02      0.41772816E-02      0.41685917E-02      0.68794081E-03
      0.80400000E+00      0.89897164E-02      0.41567338E-02      0.41480943E-02      0.68488832E-03
      0.80500000E+00      0.89459884E-02      0.41363594E-02      0.41277698E-02      0.68185933E-03
      0.80600000E+00      0.89026258E-02      0.41161562E-02      0.41076161E-02      0.67885358E-03
      0.80700000E+00      0.88596242E-02      0.40961222E-02      0.40876312E-02      0.67587084E-03
      0.80800000E+00      0.88169796E-02      0.40762557E-02      0.40678131E-02      0.67291085E-03
      0.80900000E+00      0.87746877E-02      0.40565544E-02      0.40481600E-02      0.66997338E-03
      0.81000000E+00      0.87327447E-02      0.40370167E-02      0.40286699E-02      0.66705819E-03
      0.81100000E+00      0.86911464E-02      0.40176405E-02      0.40093409E-02      0.66416503E-03
      0.81200000E+00      0.86498890E-02      0.39984241E-02      0.39901712E-02      0.66129369E-03
      0.81300000E+00      0.86089685E-02      0.39793656E-02      0.39711591E-02      0.65844392E-03
      0.81400000E+00      0.85683813E-02      0.39604633E-02      0.39523026E-02      0.65561551E-03
      0.81500000E+00      0.85281234E-02      0.39417153E-02      0.39336000E-02      0.65280824E-03
      0.81600000E+00      0.84881912E-02      0.39231198E-02      0.39150496E-02      0.65002187E-03
      0.81700000E+00      0.84485811E-02      0.39046753E-02      0.38966497E-02      0.64725620E-03
      0.81800000E+00      0.84092894E-02      0.38863799E-02      0.38783985E-02      0.64451102E-03
      0.81900000E+00      0.83703126E-02      0.38682321E-02      0.38602945E-02      0.64178610E-03
      0.82000000E+00      0.83316472E-02      0.38502301E-02      0.38423359E-02      0.63908125E-03
      0.82100000E+00      0.82932897E-02      0.38323723E-02      0.38245212E-02      0.63639625E-03
      0.82200000E+00      0.82552367E-02      0.38146572E-02      0.38068487E-02      0.63373090E-03
      0.82300000E+00      0.82174849E-02      0.37970832E-02      0.37893168E-02      0.63108501E-03
      0.82400000E+00      0.81800310E-02      0.37796486E-02      0.37719241E-02      0.62845837E-03
      0.82500000E+00      0.81428717E-02      0.37623520E-02      0.37546690E-02      0.62585079E-03
      0.82600000E+00      0.81060038E-02      0.37451918E-02      0.37375500E-02      0.62326208E-03
      0.82700000E+00      0.80694241E-02      0.37281666E-02      0.37205655E-02      0.62069205E-03
      0.82800000E+00      0.80331295E-02      0.37112749E-02      0.37037142E-02      0.61814050E-03
      0.82900000E+00      0.79971169E-02      0.36945152E-02      0.36869945E-02      0.61560726E-03
      0.83000000E+00      0.79613832E-02      0.36778861E-02      0.36704051E-02      0.61309214E-03
      0.83100000E+00      0.79259255E-02      0.36613862E-02      0.36539445E-02      0.61059496E-03
      0.83200000E+00      0.78907408E-02      0.36450140E-02      0.36376113E-02      0.60811554E-03
      0.83300000E+00      0.78558262E-02      0.36287683E-02      0.36214043E-02      0.60565370E-03
      0.83400000E+00      0.78211788E-02      0.36126477E-02      0.36053219E-02      0.60320928E-03
      0.83500000E+00      0.77867957E-02      0.35966507E-02      0.35893630E-02      0.60078210E-03
      0.83600000E+00      0.77526742E-02      0.35807762E-02      0.35735261E-02      0.59837199E-03
      0.83700000E+00      0.77188115E-02      0.35650228E-02      0.35578100E-02      0.59597878E-03
      0.83800000E+00      0.76852048E-02      0.35493892E-02      0.35422134E-02      0.59360230E-03
      0.83900000E+00      0.76518516E-02      0.35338742E-02      0.35267351E-02      0.59124241E-03
      0.84000000E+00      0.76187490E-02      0.35184764E-02      0.35113737E-02      0.58889892E-03
      0.84100000E+00      0.75858945E-02      0.35031948E-02      0.34961281E-02      0.58657169E-03
      0.84200000E+00      0.75532856E-02      0.34880280E-02      0.34809971E-02      0.58426055E-03
      0.84300000E+00      0.75209196E-02      0.34729748E-02      0.34659794E-02      0.58196536E-03
      0.84400000E+00      0.74887940E-02      0.34580342E-02      0.34510739E-02      0.57968595E-03
      0.84500000E+00      0.74569064E-02      0.34432048E-02      0.34362795E-02      0.57742218E-03
      0.84600000E+00      0.74252543E-02      0.34284857E-02      0.34215948E-02      0.57517390E-03
      0.84700000E+00      0.73938353E-02      0.34138755E-02      0.34070190E-02      0.57294095E-03
      0.84800000E+00      0.73626470E-02      0.33993732E-02      0.33925507E-02      0.57072320E-03
      0.84900000E+00      0.73316871E-02      0.33849777E-02      0.33781889E-02      0.56852049E-03
      0.85000000E+00      0.73009532E-02      0.33706879E-02      0.33639326E-02      0.56633269E-03
      0.85100000E+00      0.72704429E-02      0.33565028E-02      0.33497806E-02      0.56415966E-03
      0.85200000E+00      0.72401542E-02      0.33424212E-02      0.33357319E-02      0.56200125E-03
      0.85300000E+00      0.72100847E-02      0.33284420E-02      0.33217854E-02      0.55985733E-03
      0.85400000E+00      0.71802321E-02      0.33145644E-02      0.33079401E-02      0.55772775E-03
      0.85500000E+00      0.71505944E-02      0.33007872E-02      0.32941949E-02      0.55561240E-03
      0.85600000E+00      0.71211694E-02      0.32871094E-02      0.32805490E-02      0.55351113E-03
      0.85700000E+00      0.70919550E-02      0.32735300E-02      0.32670012E-02      0.55142382E-03
      0.85800000E+00      0.70629490E-02      0.32600481E-02      0.32535506E-02      0.54935033E-03
      0.85900000E+00      0.70341494E-02      0.32466627E-02      0.32401962E-02      0.54729054E-03
      0.86000000E+00      0.70055541E-02      0.32333727E-02      0.32269371E-02      0.54524432E-03
      0.86100000E+00      0.69771611E-02      0.32201774E-02      0.32137723E-02      0.54321154E-03
      0.86200000E+00      0.69489685E-02      0.32070756E-02      0.32007009E-02      0.54119209E-03
      0.86300000E+00      0.69209743E-02      0.31940666E-02      0.31877219E-02      0.53918583E-03
      0.86400000E+00      0.68931764E-02      0.31811493E-02      0.31748345E-02      0.53719266E-03
      0.86500000E+00      0.68655731E-02      0.31683229E-02      0.31620378E-02      0.53521244E-03
      0.86600000E+00      0.68381623E-02      0.31555866E-02      0.31493308E-02      0.53324507E-03
      0.86700000E+00      0.68109423E-02      0.31429393E-02      0.31367126E-02      0.53129042E-03
      0.86800000E+00      0.67839112E-02      0.31303803E-02      0.31241825E-02      0.52934838E-03
      0.86900000E+00      0.67570671E-02      0.31179087E-02      0.31117396E-02      0.52741884E-03
      0.87000000E+00      0.67304082E-02      0.31055236E-02      0.30993830E-02      0.52550169E-03
      0.87100000E+00      0.67039328E-02      0.30932242E-02      0.30871119E-02      0.52359681E-03
      0.87200000E+00      0.66776392E-02      0.30810097E-02      0.30749254E-02      0.52170409E-03
      0.87300000E+00      0.66515255E-02      0.30688793E-02      0.30628228E-02      0.51982342E-03
      0.87400000E+00      0.66255900E-02      0.30568321E-02      0.30508032E-02      0.51795470E-03
      0.87500000E+00      0.65998311E-02      0.30448674E-02      0.30388659E-02      0.51609782E-03
      0.87600000E+00      0.65742471E-02      0.30329844E-02      0.30270101E-02      0.51425268E-03
      0.87700000E+00      0.65488363E-02      0.30211823E-02      0.30152349E-02      0.51241917E-03
      0.87800000E+00      0.65235971E-02      0.30094603E-02      0.30035397E-02      0.51059719E-03
      0.87900000E+00      0.64985278E-02      0.29978176E-02      0.29919236E-02      0.50878664E-03
      0.88000000E+00      0.64736269E-02      0.29862536E-02      0.29803860E-02      0.50698742E-03
      0.88100000E+00      0.64488929E-02      0.29747675E-02      0.29689260E-02      0.50519942E-03
      0.88200000E+00      0.64243240E-02      0.29633585E-02      0.29575430E-02      0.50342255E-03
      0.88300000E+00      0.63999189E-02      0.29520260E-02      0.29462362E-02      0.50165672E-03
      0.88400000E+00      0.63756759E-02      0.29407692E-02      0.29350050E-02      0.49990183E-03
      0.88500000E+00      0.63515936E-02      0.29295874E-02      0.29238486E-02      0.49815777E-03
      0.88600000E+00      0.63276705E-02      0.29184798E-02      0.29127662E-02      0.49642447E-03
      0.88700000E+00      0.63039051E-02      0.29074460E-02      0.29017574E-02      0.49470182E-03
      0.88800000E+00      0.62802960E-02      0.28964850E-02      0.28908213E-02      0.49298974E-03
      0.88900000E+00      0.62568417E-02      0.28855964E-02      0.28799572E-02      0.49128812E-03
      0.89000000E+00      0.62335408E-02      0.28747793E-02      0.28691646E-02      0.48959690E-03
      0.89100000E+00      0.62103919E-02      0.28640332E-02      0.28584428E-02      0.48791596E-03
      0.89200000E+00      0.61873937E-02      0.28533574E-02      0.28477911E-02      0.48624524E-03
      0.89300000E+00      0.61645447E-02      0.28427512E-02      0.28372089E-02      0.48458463E-03
      0.89400000E+00      0.61418436E-02      0.28322141E-02      0.28266955E-02      0.48293406E-03
      0.89500000E+00      0.61192891E-02      0.28217454E-02      0.28162504E-02      0.48129344E-03
      0.89600000E+00      0.60968798E-02      0.28113444E-02      0.28058728E-02      0.47966268E-03
      0.89700000E+00      0.60746145E-02      0.28010106E-02      0.27955622E-02      0.47804170E-03
      0.89800000E+00      0.60524918E-02      0.27907434E-02      0.27853181E-02      0.47643043E-03
      0.89900000E+00      0.60305105E-02      0.27805421E-02      0.27751397E-02      0.47482877E-03
      0.90000000E+00      0.60086693E-02      0.27704062E-02      0.27650266E-02      0.47323665E-03
      0.90100000E+00      0.59869670E-02      0.27603351E-02      0.27549780E-02      0.47165399E-03
      0.90200000E+00      0.59654023E-02      0.27503281E-02      0.27449935E-02      0.47008070E-03
      0.90300000E+00      0.59439740E-02      0.27403849E-02      0.27350725E-02      0.46851672E-03
      0.90400000E+00      0.59226809E-02      0.27305046E-02      0.27252144E-02      0.46696197E-03
      0.90500000E+00      0.59015218E-02      0.27206869E-02      0.27154186E-02      0.46541636E-03
      0.90600000E+00      0.58804956E-02      0.27109312E-02      0.27056846E-02      0.46387982E-03
      0.90700000E+00      0.58596010E-02      0.27012368E-02      0.26960119E-02      0.46235228E-03
      0.90800000E+00      0.58388369E-02      0.26916033E-02      0.26863999E-02      0.46083367E-03
