#       Energy(Ry)            Total                 X                  Y                   Z
      0.90900000E+00      0.82172680E-01      0.23222473E-01      0.57327961E-01      0.16222468E-02
      0.91000000E+00      0.84455473E-01      0.23206885E-01      0.59634945E-01      0.16136443E-02
      0.91100000E+00      0.87005005E-01      0.23204517E-01      0.62195366E-01      0.16051217E-02
      0.91200000E+00      0.89858411E-01      0.23216951E-01      0.65044782E-01      0.15966780E-02
      0.91300000E+00      0.93059586E-01      0.23246062E-01      0.68225213E-01      0.15883120E-02
      0.91400000E+00      0.96660691E-01      0.23294085E-01      0.71786583E-01      0.15800228E-02
      0.91500000E+00      0.10072407E+00      0.23363700E-01      0.75788563E-01      0.15718094E-02
      0.91600000E+00      0.10532471E+00      0.23458135E-01      0.80302905E-01      0.15636708E-02
      0.91700000E+00      0.11055338E+00      0.23581304E-01      0.85416475E-01      0.15556061E-02
      0.91800000E+00      0.11652077E+00      0.23737983E-01      0.91235172E-01      0.15476143E-02
      0.91900000E+00      0.12336283E+00      0.23934042E-01      0.97889096E-01      0.15396945E-02
      0.92000000E+00      0.13124798E+00      0.24176759E-01      0.10553937E+00      0.15318457E-02
      0.92100000E+00      0.14038659E+00      0.24475224E-01      0.11438730E+00      0.15240672E-02
      0.92200000E+00      0.15104403E+00      0.24840904E-01      0.12468677E+00      0.15163580E-02
      0.92300000E+00      0.16355831E+00      0.25288406E-01      0.13676119E+00      0.15087173E-02
      0.92400000E+00      0.17836473E+00      0.25836534E-01      0.15102705E+00      0.15011442E-02
      0.92500000E+00      0.19603033E+00      0.26509780E-01      0.16802692E+00      0.14936380E-02
      0.92600000E+00      0.21730307E+00      0.27340433E-01      0.18847644E+00      0.14861979E-02
      0.92700000E+00      0.24318238E+00      0.28371624E-01      0.21333193E+00      0.14788230E-02
      0.92800000E+00      0.27502226E+00      0.29661755E-01      0.24388899E+00      0.14715128E-02
      0.92900000E+00      0.31468280E+00      0.31291023E-01      0.28192751E+00      0.14642664E-02
      0.93000000E+00      0.36475465E+00      0.33371061E-01      0.32992651E+00      0.14570834E-02
      0.93100000E+00      0.42889011E+00      0.36059181E-01      0.39138097E+00      0.14499632E-02
      0.93200000E+00      0.51228148E+00      0.39578929E-01      0.47125964E+00      0.14429052E-02
      0.93300000E+00      0.62230866E+00      0.44247927E-01      0.57662482E+00      0.14359093E-02
      0.93400000E+00      0.76926250E+00      0.50509005E-01      0.71732452E+00      0.14289754E-02
      0.93500000E+00      0.96661379E+00      0.58941939E-01      0.90624975E+00      0.14221036E-02
      0.93600000E+00      0.12289694E+01      0.70176238E-01      0.11573779E+01      0.14152940E-02
      0.93700000E+00      0.15627375E+01      0.84491788E-01      0.14768372E+01      0.14085463E-02
      0.93800000E+00      0.19412291E+01      0.10075315E+00      0.18390741E+01      0.14018583E-02
      0.93900000E+00      0.22687860E+01      0.11487411E+00      0.21525167E+01      0.13952234E-02
      0.94000000E+00      0.23950206E+01      0.12042892E+00      0.22732031E+01      0.13886316E-02
      0.94100000E+00      0.22443980E+01      0.11420378E+00      0.21288121E+01      0.13820776E-02
      0.94200000E+00      0.19073624E+01      0.10009987E+00      0.18058870E+01      0.13755664E-02
      0.94300000E+00      0.15325409E+01      0.84510351E-01      0.14466614E+01      0.13691065E-02
      0.94400000E+00      0.12072396E+01      0.71178439E-01      0.11346984E+01      0.13627026E-02
      0.94500000E+00      0.95307099E+00      0.60953749E-01      0.89076089E+00      0.13563556E-02
      0.94600000E+00      0.76193689E+00      0.53269671E-01      0.70731716E+00      0.13500641E-02
      0.94700000E+00      0.61896546E+00      0.47200321E-01      0.57042131E+00      0.13438265E-02
      0.94800000E+00      0.51101578E+00      0.42104548E-01      0.46757359E+00      0.13376414E-02
      0.94900000E+00      0.42844361E+00      0.37797856E-01      0.38931424E+00      0.13315078E-02
      0.95000000E+00      0.36446710E+00      0.34265171E-01      0.32887650E+00      0.13254247E-02
      0.95100000E+00      0.31424922E+00      0.31436597E-01      0.28149323E+00      0.13193913E-02
      0.95200000E+00      0.27430170E+00      0.29186694E-01      0.24380160E+00      0.13134069E-02
      0.95300000E+00      0.24210329E+00      0.27386718E-01      0.21340911E+00      0.13074708E-02
      0.95400000E+00      0.21582453E+00      0.25929832E-01      0.18859311E+00      0.13015824E-02
      0.95500000E+00      0.19412676E+00      0.24734521E-01      0.16809650E+00      0.12957409E-02
      0.95600000E+00      0.17601943E+00      0.23740357E-01      0.15098913E+00      0.12899457E-02
      0.95700000E+00      0.16076033E+00      0.22902738E-01      0.13657340E+00      0.12841965E-02
      0.95800000E+00      0.14778631E+00      0.22188528E-01      0.12431929E+00      0.12784925E-02
      0.95900000E+00      0.13666482E+00      0.21572835E-01      0.11381915E+00      0.12728332E-02
      0.96000000E+00      0.12705975E+00      0.21036724E-01      0.10475581E+00      0.12672182E-02
      0.96100000E+00      0.11870711E+00      0.20565608E-01      0.96879852E-01      0.12616470E-02
      0.96200000E+00      0.11139739E+00      0.20148111E-01      0.89993161E-01      0.12561189E-02
      0.96300000E+00      0.10496280E+00      0.19775261E-01      0.83936903E-01      0.12506337E-02
      0.96400000E+00      0.99267720E-01      0.19439904E-01      0.78582626E-01      0.12451907E-02
      0.96500000E+00      0.94201677E-01      0.19136282E-01      0.73825605E-01      0.12397895E-02
      0.96600000E+00      0.89673961E-01      0.18859716E-01      0.69579815E-01      0.12344297E-02
      0.96700000E+00      0.85609573E-01      0.18606373E-01      0.65774090E-01      0.12291107E-02
      0.96800000E+00      0.81946085E-01      0.18373088E-01      0.62349166E-01      0.12238323E-02
      0.96900000E+00      0.78631208E-01      0.18157228E-01      0.59255386E-01      0.12185938E-02
      0.97000000E+00      0.75620887E-01      0.17956591E-01      0.56450901E-01      0.12133950E-02
      0.97100000E+00      0.72877802E-01      0.17769320E-01      0.53900246E-01      0.12082353E-02
      0.97200000E+00      0.70370173E-01      0.17593842E-01      0.51573217E-01      0.12031144E-02
      0.97300000E+00      0.68070807E-01      0.17428816E-01      0.49443960E-01      0.11980317E-02
      0.97400000E+00      0.65956328E-01      0.17273095E-01      0.47490246E-01      0.11929871E-02
      0.97500000E+00      0.64006552E-01      0.17125690E-01      0.45692882E-01      0.11879799E-02
      0.97600000E+00      0.62203982E-01      0.16985748E-01      0.44035223E-01      0.11830099E-02
      0.97700000E+00      0.60533389E-01      0.16852528E-01      0.42502785E-01      0.11780766E-02
      0.97800000E+00      0.58981471E-01      0.16725382E-01      0.41082910E-01      0.11731797E-02
      0.97900000E+00      0.57536566E-01      0.16603744E-01      0.39764503E-01      0.11683187E-02
      0.98000000E+00      0.56188419E-01      0.16487119E-01      0.38537806E-01      0.11634934E-02
      0.98100000E+00      0.54927978E-01      0.16375069E-01      0.37394206E-01      0.11587033E-02
      0.98200000E+00      0.53747234E-01      0.16267205E-01      0.36326082E-01      0.11539480E-02
      0.98300000E+00      0.52639078E-01      0.16163183E-01      0.35326668E-01      0.11492273E-02
      0.98400000E+00      0.51597183E-01      0.16062700E-01      0.34389943E-01      0.11445407E-02
      0.98500000E+00      0.50615901E-01      0.15965480E-01      0.33510533E-01      0.11398879E-02
      0.98600000E+00      0.49690181E-01      0.15871280E-01      0.32683632E-01      0.11352686E-02
      0.98700000E+00      0.48815491E-01      0.15779881E-01      0.31904927E-01      0.11306824E-02
      0.98800000E+00      0.47987759E-01      0.15691085E-01      0.31170544E-01      0.11261290E-02
      0.98900000E+00      0.47203314E-01      0.15604715E-01      0.30476991E-01      0.11216080E-02
      0.99000000E+00      0.46458845E-01      0.15520610E-01      0.29821116E-01      0.11171192E-02
      0.99100000E+00      0.45751353E-01      0.15438623E-01      0.29200068E-01      0.11126622E-02
      0.99200000E+00      0.45078122E-01      0.15358622E-01      0.28611263E-01      0.11082366E-02
      0.99300000E+00      0.44436682E-01      0.15280488E-01      0.28052352E-01      0.11038423E-02
      0.99400000E+00      0.43824789E-01      0.15204109E-01      0.27521201E-01      0.10994787E-02
      0.99500000E+00      0.43240395E-01      0.15129386E-01      0.27015863E-01      0.10951458E-02
      0.99600000E+00      0.42681630E-01      0.15056226E-01      0.26534562E-01      0.10908431E-02
      0.99700000E+00      0.42146786E-01      0.14984545E-01      0.26075671E-01      0.10865703E-02
      0.99800000E+00      0.41634296E-01      0.14914266E-01      0.25637703E-01      0.10823272E-02
      0.99900000E+00      0.41142723E-01      0.14845317E-01      0.25219293E-01      0.10781135E-02
      0.10000000E+01      0.40670746E-01      0.14777632E-01      0.24819185E-01      0.10739288E-02
